datetime,date,hour,day_of_week,month,is_weekend,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,shortwave_radiation,is_day
2025-08-16T22:00,2025-08-16,22,Saturday,8,1,28.0,87,34.5,0.0,4.4,0.0,0
2025-08-16T23:00,2025-08-16,23,Saturday,8,1,26.3,89,31.0,3.4,11.3,0.0,0
2025-08-17T00:00,2025-08-17,0,Sunday,8,1,25.4,95,31.0,5.8,5.4,0.0,0
2025-08-17T01:00,2025-08-17,1,Sunday,8,1,24.9,95,30.4,4.7,3.9,0.0,0
2025-08-17T02:00,2025-08-17,2,Sunday,8,1,25.0,91,29.5,3.9,8.7,0.0,0
2025-08-17T03:00,2025-08-17,3,Sunday,8,1,24.6,92,29.8,2.2,3.7,0.0,0
2025-08-17T04:00,2025-08-17,4,Sunday,8,1,24.0,96,28.5,8.1,8.1,0.0,0
2025-08-17T05:00,2025-08-17,5,Sunday,8,1,24.1,95,28.9,0.3,6.3,0.0,0
2025-08-17T06:00,2025-08-17,6,Sunday,8,1,25.7,96,31.7,1.3,5.3,5.0,1
2025-08-17T07:00,2025-08-17,7,Sunday,8,1,24.7,94,28.9,0.8,11.8,29.0,1
2025-08-17T08:00,2025-08-17,8,Sunday,8,1,24.7,93,30.0,6.0,3.4,78.0,1
2025-08-17T09:00,2025-08-17,9,Sunday,8,1,26.5,84,31.3,0.1,6.8,295.0,1
2025-08-17T10:00,2025-08-17,10,Sunday,8,1,27.9,78,33.1,0.0,4.0,464.0,1
2025-08-17T11:00,2025-08-17,11,Sunday,8,1,29.5,72,35.0,0.0,6.9,647.0,1
2025-08-17T12:00,2025-08-17,12,Sunday,8,1,30.6,69,37.3,0.0,4.3,716.0,1
2025-08-17T13:00,2025-08-17,13,Sunday,8,1,31.0,69,37.6,0.0,3.1,649.0,1
2025-08-17T14:00,2025-08-17,14,Sunday,8,1,31.4,68,38.0,0.0,4.2,638.0,1
2025-08-17T15:00,2025-08-17,15,Sunday,8,1,31.5,69,38.1,0.1,2.6,583.0,1
2025-08-17T16:00,2025-08-17,16,Sunday,8,1,31.4,70,37.9,0.0,2.1,458.0,1
2025-08-17T17:00,2025-08-17,17,Sunday,8,1,31.0,71,37.6,0.0,1.0,313.0,1
2025-08-17T18:00,2025-08-17,18,Sunday,8,1,28.1,78,33.0,0.0,8.6,118.0,1
2025-08-17T19:00,2025-08-17,19,Sunday,8,1,27.5,81,33.0,0.0,4.0,24.0,0
2025-08-17T20:00,2025-08-17,20,Sunday,8,1,27.1,86,33.4,0.0,1.7,0.0,0
2025-08-17T21:00,2025-08-17,21,Sunday,8,1,27.3,86,33.8,0.0,0.0,0.0,0
2025-08-17T22:00,2025-08-17,22,Sunday,8,1,26.3,89,32.0,1.8,3.6,0.0,0
2025-08-17T23:00,2025-08-17,23,Sunday,8,1,25.8,92,30.9,0.5,7.7,0.0,0
2025-08-18T00:00,2025-08-18,0,Monday,8,0,25.3,93,30.4,0.1,6.8,0.0,0
2025-08-18T01:00,2025-08-18,1,Monday,8,0,25.0,94,30.1,0.1,7.0,0.0,0
2025-08-18T02:00,2025-08-18,2,Monday,8,0,24.0,95,29.1,8.8,3.6,0.0,0
2025-08-18T03:00,2025-08-18,3,Monday,8,0,23.8,95,28.1,4.8,7.8,0.0,0
2025-08-18T04:00,2025-08-18,4,Monday,8,0,23.9,95,28.3,4.7,7.2,0.0,0
2025-08-18T05:00,2025-08-18,5,Monday,8,0,23.7,95,28.0,2.6,7.5,0.0,0
2025-08-18T06:00,2025-08-18,6,Monday,8,0,25.1,95,30.5,0.6,5.6,1.0,1
2025-08-18T07:00,2025-08-18,7,Monday,8,0,25.6,93,31.3,0.6,4.7,55.0,1
2025-08-18T08:00,2025-08-18,8,Monday,8,0,26.6,85,32.0,0.5,4.2,167.0,1
2025-08-18T09:00,2025-08-18,9,Monday,8,0,25.6,88,31.1,12.6,1.8,250.0,1
2025-08-18T10:00,2025-08-18,10,Monday,8,0,26.0,88,31.7,1.2,1.9,240.0,1
2025-08-18T11:00,2025-08-18,11,Monday,8,0,26.4,90,32.0,0.7,6.2,233.0,1
2025-08-18T12:00,2025-08-18,12,Monday,8,0,28.6,79,33.7,0.4,9.0,545.0,1
2025-08-18T13:00,2025-08-18,13,Monday,8,0,26.8,86,32.1,4.1,6.2,334.0,1
2025-08-18T14:00,2025-08-18,14,Monday,8,0,27.8,82,33.7,0.2,3.3,275.0,1
2025-08-18T15:00,2025-08-18,15,Monday,8,0,28.6,77,33.9,0.2,5.9,383.0,1
2025-08-18T16:00,2025-08-18,16,Monday,8,0,27.4,84,33.0,0.5,4.8,102.0,1
2025-08-18T17:00,2025-08-18,17,Monday,8,0,28.0,80,33.9,0.3,2.0,282.0,1
2025-08-18T18:00,2025-08-18,18,Monday,8,0,28.1,78,33.4,0.5,6.1,140.0,1
2025-08-18T19:00,2025-08-18,19,Monday,8,0,27.1,84,33.4,0.0,0.4,21.0,0
2025-08-18T20:00,2025-08-18,20,Monday,8,0,26.5,87,32.1,0.0,4.0,0.0,0
2025-08-18T21:00,2025-08-18,21,Monday,8,0,25.8,90,31.6,0.0,2.0,0.0,0
2025-08-18T22:00,2025-08-18,22,Monday,8,0,25.4,91,31.1,0.1,1.8,0.0,0
2025-08-18T23:00,2025-08-18,23,Monday,8,0,24.9,94,30.6,0.0,1.5,0.0,0
2025-08-19T00:00,2025-08-19,0,Tuesday,8,0,24.2,96,29.9,0.0,1.3,0.0,0
2025-08-19T01:00,2025-08-19,1,Tuesday,8,0,23.9,98,29.3,0.0,2.3,0.0,0
2025-08-19T02:00,2025-08-19,2,Tuesday,8,0,23.9,97,29.4,0.1,0.6,0.0,0
2025-08-19T03:00,2025-08-19,3,Tuesday,8,0,23.4,91,26.6,2.4,11.6,0.0,0
2025-08-19T04:00,2025-08-19,4,Tuesday,8,0,23.2,92,27.7,0.1,2.2,0.0,0
2025-08-19T05:00,2025-08-19,5,Tuesday,8,0,23.1,96,28.1,1.9,1.5,0.0,0
2025-08-19T06:00,2025-08-19,6,Tuesday,8,0,23.4,86,26.7,0.0,6.9,5.0,1
2025-08-19T07:00,2025-08-19,7,Tuesday,8,0,24.5,85,28.5,0.0,6.0,60.0,1
2025-08-19T08:00,2025-08-19,8,Tuesday,8,0,26.5,80,31.3,0.0,3.8,209.0,1
2025-08-19T09:00,2025-08-19,9,Tuesday,8,0,28.0,71,32.7,0.0,1.9,311.0,1
2025-08-19T10:00,2025-08-19,10,Tuesday,8,0,28.0,71,32.3,0.0,4.8,173.0,1
2025-08-19T11:00,2025-08-19,11,Tuesday,8,0,29.6,64,34.3,0.0,2.3,416.0,1
2025-08-19T12:00,2025-08-19,12,Tuesday,8,0,30.4,59,34.8,0.0,1.8,466.0,1
2025-08-19T13:00,2025-08-19,13,Tuesday,8,0,30.1,59,34.4,0.0,2.0,279.0,1
2025-08-19T14:00,2025-08-19,14,Tuesday,8,0,30.9,56,35.1,0.0,3.3,579.0,1
2025-08-19T15:00,2025-08-19,15,Tuesday,8,0,31.0,56,35.0,0.0,2.9,442.0,1
2025-08-19T16:00,2025-08-19,16,Tuesday,8,0,31.2,55,35.4,0.0,1.8,408.0,1
2025-08-19T17:00,2025-08-19,17,Tuesday,8,0,31.0,58,35.2,0.0,3.7,334.0,1
2025-08-19T18:00,2025-08-19,18,Tuesday,8,0,29.0,73,34.1,0.0,5.6,148.0,1
2025-08-19T19:00,2025-08-19,19,Tuesday,8,0,26.8,83,32.1,0.0,3.9,24.0,0
2025-08-19T20:00,2025-08-19,20,Tuesday,8,0,26.2,84,31.8,0.0,1.2,0.0,0
2025-08-19T21:00,2025-08-19,21,Tuesday,8,0,25.5,88,30.9,0.0,1.4,0.0,0
2025-08-19T22:00,2025-08-19,22,Tuesday,8,0,24.2,93,29.2,0.0,3.5,0.0,0
2025-08-19T23:00,2025-08-19,23,Tuesday,8,0,23.5,96,28.4,0.0,3.3,0.0,0
2025-08-20T00:00,2025-08-20,0,Wednesday,8,0,23.0,97,27.9,0.0,2.3,0.0,0
2025-08-20T01:00,2025-08-20,1,Wednesday,8,0,22.9,98,27.6,0.0,2.7,0.0,0
2025-08-20T02:00,2025-08-20,2,Wednesday,8,0,22.8,97,27.4,0.0,3.2,0.0,0
2025-08-20T03:00,2025-08-20,3,Wednesday,8,0,22.6,96,27.0,0.0,3.4,0.0,0
2025-08-20T04:00,2025-08-20,4,Wednesday,8,0,22.6,94,26.7,0.0,4.5,0.0,0
2025-08-20T05:00,2025-08-20,5,Wednesday,8,0,22.5,94,26.4,0.0,4.8,0.0,0
2025-08-20T06:00,2025-08-20,6,Wednesday,8,0,23.4,92,28.1,0.0,1.9,5.0,1
2025-08-20T07:00,2025-08-20,7,Wednesday,8,0,24.6,87,28.3,0.0,9.3,93.0,1
2025-08-20T08:00,2025-08-20,8,Wednesday,8,0,25.6,80,29.7,0.0,5.2,243.0,1
2025-08-20T09:00,2025-08-20,9,Wednesday,8,0,27.2,74,31.8,0.0,3.1,426.0,1
2025-08-20T10:00,2025-08-20,10,Wednesday,8,0,28.8,69,34.1,0.0,1.9,617.0,1
2025-08-20T11:00,2025-08-20,11,Wednesday,8,0,30.2,64,36.5,0.0,2.4,743.0,1
2025-08-20T12:00,2025-08-20,12,Wednesday,8,0,31.2,60,37.5,0.0,4.2,794.0,1
2025-08-20T13:00,2025-08-20,13,Wednesday,8,0,31.8,57,37.7,0.0,5.6,807.0,1
2025-08-20T14:00,2025-08-20,14,Wednesday,8,0,32.0,55,37.5,0.0,4.6,757.0,1
2025-08-20T15:00,2025-08-20,15,Wednesday,8,0,32.2,52,37.0,0.0,2.1,641.0,1
2025-08-20T16:00,2025-08-20,16,Wednesday,8,0,32.0,52,36.0,0.0,2.6,496.0,1
2025-08-20T17:00,2025-08-20,17,Wednesday,8,0,31.4,55,35.3,0.0,4.0,323.0,1
2025-08-20T18:00,2025-08-20,18,Wednesday,8,0,28.9,72,33.3,0.0,9.0,138.0,1
2025-08-20T19:00,2025-08-20,19,Wednesday,8,0,27.5,78,32.3,0.0,6.0,20.0,0
2025-08-20T20:00,2025-08-20,20,Wednesday,8,0,26.1,86,31.5,0.0,3.2,0.0,0
2025-08-20T21:00,2025-08-20,21,Wednesday,8,0,25.9,88,31.7,0.0,0.6,0.0,0
2025-08-20T22:00,2025-08-20,22,Wednesday,8,0,25.2,91,30.7,0.0,1.9,0.0,0
2025-08-20T23:00,2025-08-20,23,Wednesday,8,0,24.5,93,29.8,0.0,3.0,0.0,0
2025-08-21T00:00,2025-08-21,0,Thursday,8,0,24.1,94,29.2,0.0,2.9,0.0,0
2025-08-21T01:00,2025-08-21,1,Thursday,8,0,23.8,94,28.6,0.0,3.6,0.0,0
2025-08-21T02:00,2025-08-21,2,Thursday,8,0,23.7,93,28.3,0.0,4.0,0.0,0
2025-08-21T03:00,2025-08-21,3,Thursday,8,0,23.9,90,28.2,0.0,5.3,0.0,0
2025-08-21T04:00,2025-08-21,4,Thursday,8,0,23.8,90,28.1,0.0,4.1,0.0,0
2025-08-21T05:00,2025-08-21,5,Thursday,8,0,23.5,92,28.0,0.0,3.1,0.0,0
2025-08-21T06:00,2025-08-21,6,Thursday,8,0,24.5,90,29.5,0.0,3.5,5.0,1
2025-08-21T07:00,2025-08-21,7,Thursday,8,0,25.6,89,31.1,0.0,2.7,91.0,1
2025-08-21T08:00,2025-08-21,8,Thursday,8,0,27.1,84,33.2,0.0,1.5,258.0,1
2025-08-21T09:00,2025-08-21,9,Thursday,8,0,29.0,74,34.3,0.0,5.8,447.0,1
2025-08-21T10:00,2025-08-21,10,Thursday,8,0,30.6,66,36.0,0.0,5.5,606.0,1
2025-08-21T11:00,2025-08-21,11,Thursday,8,0,31.5,62,37.2,0.0,6.0,707.0,1
2025-08-21T12:00,2025-08-21,12,Thursday,8,0,32.1,60,38.6,0.0,5.4,807.0,1
2025-08-21T13:00,2025-08-21,13,Thursday,8,0,32.5,58,39.1,0.0,4.2,804.0,1
2025-08-21T14:00,2025-08-21,14,Thursday,8,0,32.8,56,39.3,0.0,2.4,754.0,1
2025-08-21T15:00,2025-08-21,15,Thursday,8,0,32.9,56,38.9,0.0,0.6,641.0,1
2025-08-21T16:00,2025-08-21,16,Thursday,8,0,32.7,57,38.0,0.0,1.4,487.0,1
2025-08-21T17:00,2025-08-21,17,Thursday,8,0,32.2,60,37.2,0.0,4.2,310.0,1
2025-08-21T18:00,2025-08-21,18,Thursday,8,0,31.5,70,38.0,0.0,2.7,143.0,1
2025-08-21T19:00,2025-08-21,19,Thursday,8,0,29.6,72,35.5,0.0,2.4,21.0,0
2025-08-21T20:00,2025-08-21,20,Thursday,8,0,28.5,77,34.4,0.0,1.8,0.0,0
2025-08-21T21:00,2025-08-21,21,Thursday,8,0,27.1,83,32.6,0.0,3.9,0.0,0
2025-08-21T22:00,2025-08-21,22,Thursday,8,0,26.5,85,31.7,0.0,4.5,0.0,0
2025-08-21T23:00,2025-08-21,23,Thursday,8,0,26.2,85,31.3,0.0,5.0,0.0,0
2025-08-22T00:00,2025-08-22,0,Friday,8,1,26.1,83,30.9,0.0,5.6,0.0,0
2025-08-22T01:00,2025-08-22,1,Friday,8,1,25.5,85,30.2,0.0,4.9,0.0,0
2025-08-22T02:00,2025-08-22,2,Friday,8,1,25.0,87,29.6,0.0,4.2,0.0,0
2025-08-22T03:00,2025-08-22,3,Friday,8,1,24.4,89,29.0,0.0,3.9,0.0,0
2025-08-22T04:00,2025-08-22,4,Friday,8,1,24.0,92,28.7,0.0,3.5,0.0,0
2025-08-22T05:00,2025-08-22,5,Friday,8,1,23.6,94,28.3,0.0,4.0,0.0,0
2025-08-22T06:00,2025-08-22,6,Friday,8,1,25.4,86,30.3,0.0,2.9,5.0,1
2025-08-22T07:00,2025-08-22,7,Friday,8,1,26.5,85,31.8,0.0,3.5,91.0,1
2025-08-22T08:00,2025-08-22,8,Friday,8,1,28.4,77,34.1,0.0,2.7,261.0,1
2025-08-22T09:00,2025-08-22,9,Friday,8,1,29.9,70,35.5,0.0,2.4,451.0,1
2025-08-22T10:00,2025-08-22,10,Friday,8,1,30.9,67,36.7,0.0,4.3,604.0,1
2025-08-22T11:00,2025-08-22,11,Friday,8,1,31.8,63,37.7,0.1,6.5,713.0,1
2025-08-22T12:00,2025-08-22,12,Friday,8,1,32.5,60,38.6,0.0,7.8,791.0,1
2025-08-22T13:00,2025-08-22,13,Friday,8,1,33.0,57,39.1,0.0,8.1,812.0,1
2025-08-22T14:00,2025-08-22,14,Friday,8,1,33.2,56,39.0,0.0,7.6,758.0,1
2025-08-22T15:00,2025-08-22,15,Friday,8,1,33.5,55,38.8,0.0,5.9,662.0,1
2025-08-22T16:00,2025-08-22,16,Friday,8,1,33.5,54,38.2,0.0,4.4,504.0,1
2025-08-22T17:00,2025-08-22,17,Friday,8,1,33.0,56,38.0,0.0,2.7,325.0,1
2025-08-22T18:00,2025-08-22,18,Friday,8,1,32.0,67,38.6,0.0,2.3,138.0,1
2025-08-22T19:00,2025-08-22,19,Friday,8,1,30.0,72,36.2,0.0,1.8,20.0,0
2025-08-22T20:00,2025-08-22,20,Friday,8,1,29.0,76,35.1,0.0,1.1,0.0,0
2025-08-22T21:00,2025-08-22,21,Friday,8,1,27.9,81,33.6,0.0,3.6,0.0,0
2025-08-22T22:00,2025-08-22,22,Friday,8,1,26.8,85,32.3,0.0,4.4,0.0,0
2025-08-22T23:00,2025-08-22,23,Friday,8,1,26.7,83,31.7,0.0,6.2,0.0,0
2025-08-23T00:00,2025-08-23,0,Saturday,8,1,26.2,84,31.1,0.0,4.9,0.0,0
2025-08-23T01:00,2025-08-23,1,Saturday,8,1,25.9,84,30.7,0.0,4.5,0.0,0
2025-08-23T02:00,2025-08-23,2,Saturday,8,1,25.6,85,30.3,0.0,4.4,0.0,0
2025-08-23T03:00,2025-08-23,3,Saturday,8,1,25.4,85,30.0,0.0,4.4,0.0,0
2025-08-23T04:00,2025-08-23,4,Saturday,8,1,25.0,86,29.6,0.0,4.0,0.0,0
2025-08-23T05:00,2025-08-23,5,Saturday,8,1,24.5,88,29.2,0.0,3.6,0.0,0
2025-08-23T06:00,2025-08-23,6,Saturday,8,1,25.8,88,31.5,0.0,1.4,4.0,1
2025-08-23T07:00,2025-08-23,7,Saturday,8,1,26.9,85,33.0,0.0,0.4,76.0,1
2025-08-23T08:00,2025-08-23,8,Saturday,8,1,28.1,79,34.2,0.0,1.3,239.0,1
2025-08-23T09:00,2025-08-23,9,Saturday,8,1,29.7,73,35.5,0.0,3.5,426.0,1
2025-08-23T10:00,2025-08-23,10,Saturday,8,1,30.7,70,36.5,0.0,5.8,571.0,1
2025-08-23T11:00,2025-08-23,11,Saturday,8,1,31.2,69,37.3,0.2,7.3,636.0,1
2025-08-23T12:00,2025-08-23,12,Saturday,8,1,31.5,69,38.4,0.2,5.1,688.0,1
2025-08-23T13:00,2025-08-23,13,Saturday,8,1,29.5,77,35.5,0.3,5.1,539.0,1
2025-08-23T14:00,2025-08-23,14,Saturday,8,1,28.2,78,32.4,4.7,13.4,452.0,1
2025-08-23T15:00,2025-08-23,15,Saturday,8,1,27.2,80,31.8,0.2,8.5,282.0,1
2025-08-23T16:00,2025-08-23,16,Saturday,8,1,27.6,77,32.2,0.0,7.0,266.0,1
2025-08-23T17:00,2025-08-23,17,Saturday,8,1,28.5,74,33.6,0.0,4.1,271.0,1
2025-08-23T18:00,2025-08-23,18,Saturday,8,1,28.0,76,32.6,0.0,6.8,103.0,1
2025-08-23T19:00,2025-08-23,19,Saturday,8,1,27.6,77,32.5,0.0,5.1,16.0,0
2025-08-23T20:00,2025-08-23,20,Saturday,8,1,27.0,82,32.3,0.0,4.7,0.0,0
2025-08-23T21:00,2025-08-23,21,Saturday,8,1,26.4,87,32.0,0.0,3.2,0.0,0
2025-08-23T22:00,2025-08-23,22,Saturday,8,1,25.9,87,31.0,0.4,5.0,0.0,0
2025-08-23T23:00,2025-08-23,23,Saturday,8,1,24.8,88,28.2,1.2,11.9,0.0,0
2025-08-24T00:00,2025-08-24,0,Sunday,8,1,23.7,89,27.1,2.0,10.2,0.0,0
2025-08-24T01:00,2025-08-24,1,Sunday,8,1,24.1,89,28.7,0.1,2.8,0.0,0
2025-08-24T02:00,2025-08-24,2,Sunday,8,1,23.6,93,27.7,3.1,7.3,0.0,0
2025-08-24T03:00,2025-08-24,3,Sunday,8,1,23.5,92,27.8,0.8,4.7,0.0,0
2025-08-24T04:00,2025-08-24,4,Sunday,8,1,23.6,90,27.5,1.1,6.5,0.0,0
2025-08-24T05:00,2025-08-24,5,Sunday,8,1,23.2,93,27.0,1.8,8.1,0.0,0
2025-08-24T06:00,2025-08-24,6,Sunday,8,1,23.6,92,28.1,5.4,4.0,0.0,1
2025-08-24T07:00,2025-08-24,7,Sunday,8,1,23.8,93,28.5,4.2,3.7,8.0,1
2025-08-24T08:00,2025-08-24,8,Sunday,8,1,24.0,94,28.7,2.2,4.9,40.0,1
2025-08-24T09:00,2025-08-24,9,Sunday,8,1,24.9,89,29.7,1.1,4.4,165.0,1
2025-08-24T10:00,2025-08-24,10,Sunday,8,1,26.0,82,30.7,0.2,3.9,301.0,1
2025-08-24T11:00,2025-08-24,11,Sunday,8,1,27.4,76,32.2,0.1,3.8,466.0,1
2025-08-24T12:00,2025-08-24,12,Sunday,8,1,29.0,70,33.6,0.1,8.1,602.0,1
2025-08-24T13:00,2025-08-24,13,Sunday,8,1,29.0,69,33.0,0.0,12.9,628.0,1
2025-08-24T14:00,2025-08-24,14,Sunday,8,1,27.2,79,32.4,3.4,5.1,592.0,1
2025-08-24T15:00,2025-08-24,15,Sunday,8,1,27.0,79,31.4,0.1,7.5,325.0,1
2025-08-24T16:00,2025-08-24,16,Sunday,8,1,27.8,74,31.9,0.2,9.2,390.0,1
2025-08-24T17:00,2025-08-24,17,Sunday,8,1,27.5,75,32.3,0.1,4.3,258.0,1
2025-08-24T18:00,2025-08-24,18,Sunday,8,1,25.9,81,29.6,0.1,8.8,95.0,1
2025-08-24T19:00,2025-08-24,19,Sunday,8,1,25.1,84,30.0,0.0,1.5,16.0,0
2025-08-24T20:00,2025-08-24,20,Sunday,8,1,25.1,83,29.9,0.0,0.4,0.0,0
2025-08-24T21:00,2025-08-24,21,Sunday,8,1,24.7,85,29.4,0.0,1.7,0.0,0
2025-08-24T22:00,2025-08-24,22,Sunday,8,1,24.0,88,28.8,0.0,1.4,0.0,0
2025-08-24T23:00,2025-08-24,23,Sunday,8,1,23.5,91,28.3,0.0,0.8,0.0,0
2025-08-25T00:00,2025-08-25,0,Monday,8,0,23.1,93,27.9,0.0,0.7,0.0,0
2025-08-25T01:00,2025-08-25,1,Monday,8,0,22.7,95,27.5,0.0,0.4,0.0,0
2025-08-25T02:00,2025-08-25,2,Monday,8,0,22.2,96,26.6,0.0,2.1,0.0,0
2025-08-25T03:00,2025-08-25,3,Monday,8,0,22.3,94,26.7,0.0,0.7,0.0,0
2025-08-25T04:00,2025-08-25,4,Monday,8,0,22.0,96,26.4,0.0,0.4,0.0,0
2025-08-25T05:00,2025-08-25,5,Monday,8,0,21.8,96,26.3,0.0,0.3,0.0,0
2025-08-25T06:00,2025-08-25,6,Monday,8,0,22.6,98,27.7,0.0,0.6,4.0,1
2025-08-25T07:00,2025-08-25,7,Monday,8,0,24.0,93,28.8,0.0,3.6,88.0,1
2025-08-25T08:00,2025-08-25,8,Monday,8,0,25.6,86,30.7,0.0,3.3,258.0,1
2025-08-25T09:00,2025-08-25,9,Monday,8,0,27.4,79,32.5,0.0,3.5,448.0,1
2025-08-25T10:00,2025-08-25,10,Monday,8,0,29.0,72,34.2,0.0,5.7,618.0,1
2025-08-25T11:00,2025-08-25,11,Monday,8,0,30.3,63,35.5,0.0,8.1,743.0,1
2025-08-25T12:00,2025-08-25,12,Monday,8,0,30.5,64,35.4,0.0,13.1,805.0,1
2025-08-25T13:00,2025-08-25,13,Monday,8,0,29.5,70,34.3,1.2,14.7,777.0,1
2025-08-25T14:00,2025-08-25,14,Monday,8,0,28.9,67,32.1,0.1,12.9,569.0,1
2025-08-25T15:00,2025-08-25,15,Monday,8,0,29.8,65,33.8,0.2,7.6,547.0,1
2025-08-25T16:00,2025-08-25,16,Monday,8,0,29.8,64,34.3,0.2,3.8,473.0,1
2025-08-25T17:00,2025-08-25,17,Monday,8,0,29.2,65,34.0,0.0,1.7,301.0,1
2025-08-25T18:00,2025-08-25,18,Monday,8,0,28.5,73,33.6,0.0,2.7,128.0,1
2025-08-25T19:00,2025-08-25,19,Monday,8,0,26.6,78,31.1,0.0,5.1,16.0,0
2025-08-25T20:00,2025-08-25,20,Monday,8,0,25.6,82,30.1,0.0,4.2,0.0,0
2025-08-25T21:00,2025-08-25,21,Monday,8,0,25.2,82,30.0,0.0,0.9,0.0,0
2025-08-25T22:00,2025-08-25,22,Monday,8,0,24.5,85,28.9,0.0,3.4,0.0,0
2025-08-25T23:00,2025-08-25,23,Monday,8,0,24.2,87,28.7,0.0,2.8,0.0,0
2025-08-26T00:00,2025-08-26,0,Tuesday,8,0,23.6,91,28.4,0.0,1.9,0.0,0
2025-08-26T01:00,2025-08-26,1,Tuesday,8,0,23.2,94,28.1,0.0,0.9,0.0,0
2025-08-26T02:00,2025-08-26,2,Tuesday,8,0,23.0,95,27.8,0.0,0.4,0.0,0
2025-08-26T03:00,2025-08-26,3,Tuesday,8,0,22.7,95,27.5,0.0,0.6,0.0,0
2025-08-26T04:00,2025-08-26,4,Tuesday,8,0,22.5,96,27.0,0.0,1.1,0.0,0
2025-08-26T05:00,2025-08-26,5,Tuesday,8,0,22.2,95,26.1,0.0,5.2,0.0,0
2025-08-26T06:00,2025-08-26,6,Tuesday,8,0,22.9,93,26.7,0.0,5.6,3.0,1
2025-08-26T07:00,2025-08-26,7,Tuesday,8,0,24.0,88,28.0,0.0,5.4,82.0,1
2025-08-26T08:00,2025-08-26,8,Tuesday,8,0,25.3,85,29.8,0.0,5.3,246.0,1
2025-08-26T09:00,2025-08-26,9,Tuesday,8,0,26.7,80,31.5,0.0,4.4,423.0,1
2025-08-26T10:00,2025-08-26,10,Tuesday,8,0,28.5,72,33.1,0.0,7.5,597.0,1
2025-08-26T11:00,2025-08-26,11,Tuesday,8,0,29.5,67,34.7,0.0,5.6,672.0,1
2025-08-26T12:00,2025-08-26,12,Tuesday,8,0,30.2,63,35.7,0.0,7.4,776.0,1
2025-08-26T13:00,2025-08-26,13,Tuesday,8,0,30.8,62,36.6,0.0,5.1,767.0,1
2025-08-26T14:00,2025-08-26,14,Tuesday,8,0,31.1,61,36.7,0.0,4.7,697.0,1
2025-08-26T15:00,2025-08-26,15,Tuesday,8,0,31.2,59,35.8,0.0,6.6,623.0,1
2025-08-26T16:00,2025-08-26,16,Tuesday,8,0,30.9,58,34.5,0.0,7.8,485.0,1
2025-08-26T17:00,2025-08-26,17,Tuesday,8,0,30.2,59,34.1,0.0,4.7,302.0,1
2025-08-26T18:00,2025-08-26,18,Tuesday,8,0,27.3,68,30.1,0.0,10.8,130.0,1
2025-08-26T19:00,2025-08-26,19,Tuesday,8,0,25.7,75,30.0,0.0,0.5,15.0,0
2025-08-26T20:00,2025-08-26,20,Tuesday,8,0,24.9,78,28.7,0.0,3.2,0.0,0
2025-08-26T21:00,2025-08-26,21,Tuesday,8,0,24.8,78,28.8,0.0,1.5,0.0,0
2025-08-26T22:00,2025-08-26,22,Tuesday,8,0,24.3,80,28.1,0.0,2.4,0.0,0
2025-08-26T23:00,2025-08-26,23,Tuesday,8,0,24.4,82,27.4,0.0,9.9,0.0,0
2025-08-27T00:00,2025-08-27,0,Wednesday,8,0,24.2,83,27.9,0.0,5.8,0.0,0
2025-08-27T01:00,2025-08-27,1,Wednesday,8,0,23.8,86,27.8,0.0,3.6,0.0,0
2025-08-27T02:00,2025-08-27,2,Wednesday,8,0,24.0,85,28.4,0.0,0.6,0.0,0
2025-08-27T03:00,2025-08-27,3,Wednesday,8,0,23.8,86,28.3,0.0,0.5,0.0,0
2025-08-27T04:00,2025-08-27,4,Wednesday,8,0,23.4,87,27.5,0.0,1.9,0.0,0
2025-08-27T05:00,2025-08-27,5,Wednesday,8,0,23.8,86,28.0,0.0,2.0,0.0,0
2025-08-27T06:00,2025-08-27,6,Wednesday,8,0,23.6,88,27.9,0.2,2.7,1.0,1
2025-08-27T07:00,2025-08-27,7,Wednesday,8,0,24.0,87,28.3,0.2,3.0,36.0,1
2025-08-27T08:00,2025-08-27,8,Wednesday,8,0,24.8,84,29.3,0.2,2.3,119.0,1
2025-08-27T09:00,2025-08-27,9,Wednesday,8,0,24.9,88,30.0,1.5,2.0,171.0,1
2025-08-27T10:00,2025-08-27,10,Wednesday,8,0,25.1,89,30.2,1.2,3.0,182.0,1
2025-08-27T11:00,2025-08-27,11,Wednesday,8,0,25.2,88,30.2,0.6,3.7,150.0,1
2025-08-27T12:00,2025-08-27,12,Wednesday,8,0,26.2,78,31.0,0.3,1.7,259.0,1
2025-08-27T13:00,2025-08-27,13,Wednesday,8,0,27.0,74,31.7,0.0,1.3,291.0,1
2025-08-27T14:00,2025-08-27,14,Wednesday,8,0,27.8,72,32.3,0.0,3.3,296.0,1
2025-08-27T15:00,2025-08-27,15,Wednesday,8,0,29.1,65,33.2,0.1,4.7,454.0,1
2025-08-27T16:00,2025-08-27,16,Wednesday,8,0,29.1,63,33.2,0.0,3.0,358.0,1
2025-08-27T17:00,2025-08-27,17,Wednesday,8,0,28.6,66,32.6,0.0,4.3,220.0,1
2025-08-27T18:00,2025-08-27,18,Wednesday,8,0,28.2,76,33.6,0.0,3.3,119.0,1
2025-08-27T19:00,2025-08-27,19,Wednesday,8,0,26.3,86,31.9,0.0,2.4,14.0,0
